id,sentence,label
1596_3,"Support for word wrap or something would let us give more meaningful titles to our apps, with less app title duplications.",0
1597_1,im stressing out a lot when u typing something and this stpid keabord is dissapearing all the time.,0
1598_1,u guys need to fix that or i will buy nokia 3110 which is way better than this sht!,1
1598_2,Display HTML that users can interact with (i.e.,1
1599_1,"clicking hyperlinks, mailto: links, or dial phone numbers).",0
1599_2,The ability to broadcast and bind sockets to a port would be handy for making local client <=> server applications where you don't need to specify the server IP.,1
1600_1,"Rss hub synced with a new live service (like google reader) and outlook or ie Sync favorites bookmarks between ie mobile, desktop and a new live service",0
1600_2,The developer portal is for developers.,0
1600_3,There is no point in trying to fancy it up for us.,0
1600_4,We want a clean and simple interface which WORKS.,1
1600_5,I have been trying to encourage many of my friends to try making applications.,0
1600_6,They are fine with the SDK and practically making the application.,0
1600_7,That's easy.,0
1600_8,The issue they (and even I) have is trying to put it on the marketplace.,0
1600_9,The process (particularly for someone under the age of 18) of getting a Dreamspark account (particularly now that you've messed up that website) and an App Hub account is absolutely awful.,0
1600_10,"You're alienating your developers with this stuff and to be honest, it's just unacceptable.",0
1600_11,You shouldn't be charging $99 for service like this.,1
1600_12,"I, for example, wrote four applications in about two days.",0
1600_13,Getting them all published took me over three months.,0
1602_1,It's just not right.,0
1603_1,The process (particularly for someone under the age of 18) of getting a Dreamspark account (particularly now that you've messed up that website) and an App Hub account is absolutely awful._ï¿__ more,0
1603_2,windows phone dev is powerless without low level api to access drivers or add features to phone,0
1603_3,I have developed an app which plays audio using the BackgroundAudioPlayer.,0
1603_4,"If I am listening to audio over Bluetooth and I pause the audio, if the Bluetooth device disconnects, the audio resumes playing.",0
1603_5,"I run continous background processing in my app (frequency analysis of the mic, if anyone cares).",0
1603_6,I'd like to control the priority of this background thread to make the user experience better.,1
1603_7,"We note that microsoft bought Skype, so we need an app that includes Facebook chat, Skype chat, video call and normal calling.",1
1603_8,Enterprise feature,0
1603_9,calendar functionality does not allow for specifying end date for meeting or appointment.,0
1603_10,Bring back reccurrence from wm 6.5 where you could create complex meeting schedules,1
1603_11,Then i can write an App to simulate a Keyboard or a mouse and don't need software on PC.,0
1603_12,"In SDK give an UI explorer view for Isolated Storage to download, upload isolated storage files from device to desktop.",1
1603_13,This will help in testing out and debugging applications which use Isolated storage significantly.,0
1604_1,"it is not possible to send an email with an attachement, i.e.",0
1605_1,when applying for a job.,0
1605_2,"A faster way to switch between vibration on and off than having to open settings, ringtones+sounds.",0
1605_3,It would be nice with a switcher on the volume control like the button ring/silent.,1
1606_1,"Android gives you the capability to zee how much storage a particular app uses, we could really do with this After an exercise that caused me to uninstall almost everything it was a little rss reader that was consuming that missing 1gb of space :0(",0
1606_2,when ever i make a call my phone's screen goes dark even if im not puting it on my ears.,0
1606_3,Ive read alot of concerns regarding this problem.,0
1607_1,why shouldn't I as user be able to see reviews made by people from other countries??,1
1607_2,"Here in Denmark there aren't that many wp users yet, so a lot of apps will show up in the marketplace without any reviews, -even though you can see in apptracker that there exist some reviews...",0
1607_3,to sell phones with qwerty sliding like HTC 7 Pro Arrive while OS is not providing landscape for all apps is something between ridicolous and unfair.,0
1607_4,__ï¿__ï¿___ï¿___ï¿_ï¿___ï¿_ï¿_Ó«__ï¿_ï¿___ï¿__ï¿________ï¿_ï¿__ï¿___Êç_ï¿_ï¿__ï¿___Êè_ï¿____ï¿__ï¿___ï¿_ï¿___ï¿_ï¿_Ó«_ï¿__ï¿_____ï¿__ï¿___ï¿___ï¿__ï¿___ï¿___ï¿_ï¿_ï¿_ï¿__ï¿__ï¿_ï¿_ï¿_ï¿__ï¿____ï¿__ï¿___ï¿____ï¿_ï¿_ï¿_ï¿_ï¿____ï¿___ï¿___ï¿___ï¿___ï¿_ï¿__ï¿___ï¿___ï¿__ï¿____ï¿_ï¿__ï¿___ï¿_ï¿__ï¿___ï¿___ï¿_ï¿__ï¿_ï¿__ï¿____ï¿__ï¿_ï¿__ï¿__ï¿____ï¿__ï¿__ï¿__ï¿_ï¿__ï¿_ï¿__ï¿______ï¿_ï¿________ï¿___ï¿___ï¿____ï¿________ï¿_ï¿_ï¿__ï¿_ï¿____ï¿___ï¿_ï¿__ï¿__ï¿__ï¿__Ê«ï¿___ï¿___ï¿_ï¿__ï¿___ï¿____ï¿__ï¿_ï¿__ï¿___ï¿___ï¿_ï¿_______ï¿__ï¿___ï¿___ï¿___ï¿___ï¿_ï¿__ï¿___ï¿_ï¿__ï¿_ï¿_ï¿__ï¿_____ï¿_ï¿__ï¿_ï¿_____ï¿_ï¿___ï¿_ï¿___ï¿__ï¿__ï¿___ï¿_ï¿________ï¿___ï¿___ï¿___ï¿___ï¿___ï¿___ï¿__,0
1607_5,When you enter a wrong word in the keyboard dictionary (e.g.,0
1607_6,while typing in word) the only way to remove it is to clear the full dictionary (by using keyboard / typing settings/ reset suggestions) This means you lose all the words you had added in the dictionary.,0
1607_7,We need a way to select the word(s) we want to delete,1
1607_8,ProtectedData __ï¿__Ê©_____ï¿___ï¿_ï¿_Ó«_ï¿______ï¿___ï¿_ï¿__ï¿___ï¿_ï¿______ï¿__ï¿_ï¿__Êê____ï¿__ï¿_____ï¿_ Triple DES _ï¿_____ï¿__ï¿___ï¿__ï¿__ï¿_ï¿__ï¿___ï¿_________ï¿_ï¿_ï¿____ï¿___ï¿___ï¿___ï¿_ï¿__ï¿_ï¿____ï¿__ï¿______ï¿_ï¿_â†±____ï¿_ï¿__ï¿_ï¿__ï¿_ï¿___ï¿__ï¿___ï¿____ï¿__ï¿______ï¿___ï¿___ï¿_ï¿_ Product ID_ï¿_ï¿__ï¿_ï¿_______ï¿____ï¿____ï¿_ï¿_Ó«_ï¿____ï¿__ï¿___ï¿___ï¿___ï¿___ï¿__( Windows7 ï¿____ï¿___ï¿_ï¿__ï¿____ï¿_____ï¿___ï¿___ï¿______ï¿_ï¿__ï¿______Êè_ï¿___ï¿___ï¿_ï¿___ï¿_ï¿_Ó«_ï¿____ï¿____) _ï¿____ï¿__ï¿_ï¿_ï¿____ï¿_ï¿__ï¿__ï¿__ï¿__ï¿_ï¿__ï¿___ï¿_ï¿_Microsoft.Smartdevice.Connectivity __ï¿__Ê©_____ï¿___ï¿_ï¿_Ó«_ï¿______ï¿___ï¿_ï¿__ï¿___ï¿_ï¿__ï¿___Êê_______ï¿______ï¿______ï¿___ï¿___ï¿___ï¿____ï¿__ï¿___ï¿_________ï¿___ï¿___ï¿_ï¿_ ProductID ____ï¿_ï¿_ï¿__ï¿__ï¿____ï¿__ï¿___ï¿______ï¿___ï¿____ï¿__ï¿___ï¿_ï¿__ï¿_ï¿_ï¿__ï¿____ï¿______ï¿___ï¿_ï¿__ï¿_ï¿_ï¿____ï¿___ï¿___ï¿___ï¿_ï¿__ï¿___ï¿_ï¿____ï¿___ï¿_ï¿_ï¿_ï¿_ï¿__ï¿_ï¿_____ï¿______ï¿___ï¿___ï¿___ï¿____ï¿__ï¿___ï¿_____ PC _ï¿___ï¿____ï¿__ï¿_ï¿_ï¿_ï¿_ï¿_ï¿_ï¿__ï¿_____ï¿__ï¿____ï¿_ï¿__ï¿_ï¿____ï¿______ï¿___ï¿_ï¿__ï¿_ï¿_ï¿____ï¿___ï¿___ï¿___ï¿___ï¿___ï¿___ï¿___ï¿__ _ï¿____ï¿__ï¿___ï¿_ï¿_ ProtectedData __ï¿__Ê©____ï¿_ï¿____ï¿__ï¿____ï¿___ï¿_ï¿_Ó«_ï¿______ï¿___ï¿_ï¿__ï¿_ï¿__ï¿___ï¿_ï¿__ï¿___ï¿______ï¿__ _ï¿___ï¿_ï¿_____ï¿___ï¿___ï¿___ï¿_ï¿__ï¿_ï¿__ï¿___ï¿______ï¿___ï¿__ ProtectedData __ï¿__Ê©____ï¿_ï¿_â†±____ï¿_ï¿__ï¿_ï¿__ï¿_ï¿___ï¿__ï¿___ï¿____ï¿__ï¿______ï¿___ï¿______ï¿______ï¿___ï¿___ï¿______ï¿__ OS _ï¿_ï¿__ï¿____ï¿__ï¿___ï¿___ï¿___ï¿____ï¿__ï¿__ ID _ï¿___ï¿___ï¿_________ï¿___ï¿___ï¿___ï¿___ï¿______ï¿___ï¿___ï¿__,0
1607_9,Control to send desired picture to native pinch to zoom controller.,0
1607_10,One line of code to enable native picture viewer with pinch-to-zoom.,0
1607_11,Instead of having to tap the screen you should have the choice of locking it at the top of the screen.,1
1607_12,"Tuenti is a social network as Facebook (in Spanish or English or Catalan), it would be very useful for spanish people or south americans or people who have signed up on it, to have it (integrated) into the people hub.",1
1607_13,"I have a lot spanish friends who have hesitated to buy a Windows phone (and finally didn't buy it) because their favourite social network wasn't neither on the marketplace, neither on the people hub",0
1607_14,android has the pull down notification area well we should have a live tile where all notifications come in so if ur using an app n its not pin to ur start screen u can still know when u have a notification.,1
1607_15,____ï¿___ï¿_ï¿_ï¿___ï¿__ï¿_LAN_ï¿__ï¿__ï¿_ï¿______ï¿____ï¿___ï¿___ï¿_____ï¿___ï¿___ï¿___ï¿_ï¿__ï¿___ï¿_ï¿___ï¿__ï¿_ï¿___ï¿__ï¿__ï¿__ï¿____ï¿___ï¿___ï¿___ï¿_____ï¿_ï¿___ï¿_ï¿__ï¿_ï¿_____ï¿___ï¿___ï¿______ï¿_ï¿__ï¿_ï¿__ï¿__WiFi___ï¿____ï¿_ï¿___ï¿_ï¿___ï¿_______ï¿____ï¿__ï¿___ï¿___ï¿___ï¿___ï¿_ï¿__ï¿_ï¿__Êç_ï¿___ï¿____ï¿__ï¿___Êê_ï¿______ï¿_ï¿_Push_ï¿_ï¿_ï¿___ï¿__ï¿____ï¿__ï¿___ï¿___ï¿___ï¿_ï¿__ï¿_ï¿___ï¿___ï¿__ï¿___ï¿_ï¿__ï¿______ï¿___ï¿___ï¿__ _Êê_ï¿_ï¿__ï¿___ï¿___ï¿___ï¿_ï¿____ï¿____ï¿_ï¿___ï¿__ï¿_ï¿__ï¿________âèµ____ï¿______ï¿_ï¿__ï¿___ï¿_ï¿__ï¿____ï¿__ï¿__ï¿_ï¿__ï¿___ï¿_____ï¿_____ï¿_ï¿_ï¿___ï¿___ï¿___ï¿___ï¿___ï¿___ï¿___ï¿______ï¿__ï¿_______ï¿______ï¿____ï¿__ï¿___ï¿_____ï¿___ï¿___ï¿___ï¿_________ï¿___ï¿___ï¿___ï¿___ï¿___ï¿___ï¿___ï¿_ï¿__ï¿___ï¿___ï¿__,0
1607_16,"possibility of viewer and writter .rar files, and native support .rar would good job",0
1607_17,"The built-in support for some DPWS devices would be nice, especially printing to WSD printers (or capturing images from WSD scanners) would be a significant feature.",1
1607_18,Implementing such protocol is not impossible and printing from applications would be welcome not only by developers but by end users as well - once available in Office applications etc.,0
1607_19,"If phone is lost allow remotely setting custom message on the lock screen, i.e.",1
1607_20,contact information.,0
1607_21,As for now the PictureDecoder can only decode JPG and run on the UI thread.,0
1607_22,I am especially thinking about tile generation on background agents : I'd like to have an enriched PictureDecoder able to run on any thread and decode PNG as well.,1
1607_23,"extended ability to highlight text or links within apps such as Facebook and Twitter for copy paste, individual text/word highlight of a text bubble with the WP7 txts.",0
1607_24,"improoved text edit cursor positioning, when highlighting text close to the top of the screeb or too far down, the scrolling plays up anf makes it awkward to get it right.",0
1607_25,wifi data transfer wp7 to wp7,0
1608_1,The ability for applications to follow the data connection of the device (especially Edge/3G etc.),0
1608_2,"if they run as background tasks with live tiles, as most carriers provide limited amount of connection",0
1609_1,We can able to call Managed code functionality in silver light 3.,0
1609_2,But in windows Phone for silverlight dosnt provide the dll System.Windows.Browser.So if we have the support we can call function from javascript in windows phone 7.,0
1610_1,Better Multitasking with the ability to have background applications on.,0
1611_1,Example I am playing a game and i pause and want to play later.,0
1611_2,"Then i want to use my phone as usual, go in to other apps and that kind of stuff.",0
1611_3,"Then later when i want to continue playing from where I paused I hold the back button and i see that game is open in the background, not only the 6 latest apps.",0
1611_4,"It would be really cool if developers could get api access to Xbox Live Gamertags, that way they don't have to make users create a new account just to play multiplayer games.",1
1611_5,It would also help a lot for leaderboards too.,1
1611_6,"If you look at all of the most popular programs in any field (Photoshop, Office, Chrome, etc..) one thing is always constant and that is 3rd party extensability.",0
1612_1,Bring this to Windows phone to all native apps.,1
1613_1,"Instead of making a new camera app, allow me to extend the native one.",1
1613_2,"Instead of making a new todo list app, let me extend the native one.",1
1613_3,"Bring this to all of the native apps including office, the dialer, people hub, etc...",1
1613_4,TAB is usefull to jump from textbox to another e.g.,0
1615_1,in the registration forms using only the keyboard.,0
1615_2,Arrows keys to move easly throught the text!,0
1616_1,___ï¿_______ï¿___ï¿___ï¿__ï¿______ï¿___ï¿___ï¿___ï¿___ï¿___ï¿__ ï¿_ï¿__ï¿____ï¿___ï¿_ï¿_ï¿__ï¿___ï¿_ï¿___ï¿_____ï¿___ï¿___ï¿_ï¿__ï¿_ï¿__ï¿___ï¿_ï¿____ï¿____ï¿____ï¿__ï¿___ï¿___ï¿__ ____ï¿_______ï¿__ï¿___ï¿_ï¿_ï¿______ï¿_ï¿__ï¿_ï¿__ï¿__ï¿____ï¿___ï¿_ï¿_ï¿______ï¿_ï¿_ï¿____ï¿_ï¿__ï¿__ï¿______ï¿____ï¿__ï¿___ï¿___ï¿__ _ï¿_ï¿____ï¿____ï¿____ï¿____ï¿_____ï¿_ï¿____ï¿_ï¿___ï¿_ï¿_ï¿_ï¿__ï¿______ï¿__ï¿____ï¿_ï¿_____ï¿_ï¿_ï¿___ï¿__ï¿__________ï¿______ï¿_ï¿____ï¿___ï¿____ï¿__ï¿___ï¿___ï¿__ ï¿__ï¿__ï¿_ï¿_ï¿__ï¿_ï¿_Ó«_ï¿___ï¿___ï¿_______ï¿_ï¿_ï¿_ï¿__ï¿___ï¿_ï¿___ï¿_ï¿____ï¿___ï¿___ï¿_ï¿_1500ï¿____ï¿_ï¿______ï¿_____ï¿_ï¿__ï¿___ï¿______ï¿___ï¿___ï¿__ 2___ï¿__ï¿___ï¿__ï¿_ï¿__ï¿_ï¿__ï¿______ï¿___ï¿___ï¿_______ï¿_____ï¿_ï¿_6000ï¿_______ï¿___ï¿___ï¿_ï¿__ï¿___ï¿___ï¿___ï¿___ï¿___ï¿___ï¿__ _____ï¿_____ï¿_ï¿_____ï¿_ï¿__ï¿_ï¿__ï¿___ï¿_______ï¿_ï¿_ï¿_ï¿__ï¿_ï¿_ï¿___ï¿___ï¿_ï¿_ï¿__ï¿__________ï¿__ï¿_ï¿__ï¿___ï¿______ï¿___ï¿_ï¿_____ï¿______ï¿___ï¿___ï¿__ _ï¿_ï¿__ï¿_ï¿__ï¿___ï¿___ï¿_____Xbox360_ï¿_ï¿_WindowsPhone_ï¿_ï¿_â†«_ï¿___ï¿_ï¿____ï¿__ï¿___ï¿___ï¿___ï¿__ï¿___ï¿_ï¿____ï¿_____ï¿________ï¿___ï¿___ï¿___ï¿___ï¿___ï¿___ï¿___ï¿___ï¿___ï¿__ _______ï¿_ï¿_____ï¿___ï¿___ï¿___ï¿____ï¿__ï¿___ï¿____ï¿__ï¿___Ê©_ï¿___ï¿____ï¿__ï¿__ï¿__ï¿_____ï¿_ï¿__ï¿______ï¿___ï¿___ï¿_ï¿__ï¿_ï¿_ï¿__ï¿__ï¿__ï¿__ï¿______ï¿_ï¿____ï¿___ï¿___ï¿___ï¿__ http://forums.create.msdn.com/forums/p/47156/282405.aspx ___ï¿_______ï¿_____ï¿___ï¿____ï¿___ï¿__ï¿__ï¿___ï¿___ï¿_ï¿________ï¿___ï¿___ï¿___ï¿___ï¿___ï¿___ï¿__ ï¿_ï¿__ï¿____ï¿___ï¿_ï¿_ï¿____ï¿__4ï¿____ï¿_ï¿___ï¿_ï¿_________ï¿_ï¿_ï¿______ï¿_ï¿__ï¿_____ï¿___ï¿__ï¿______ï¿____ï¿__ï¿___ï¿___ï¿__ ï¿______ï¿_ï¿__ï¿_ï¿_ï¿___ï¿_ï¿__ï¿____ï¿_ï¿_ï¿_ï¿__ï¿_ï¿__ï¿__ï¿____ï¿_ï¿_____ï¿_ï¿_ï¿___ï¿__ï¿__________ï¿______ï¿_ï¿__ï¿__ï¿__ï¿____ï¿_ï¿__ï¿_ï¿_ï¿_______ï¿__ï¿____ï¿__ï¿___ï¿___ï¿_ï¿__ï¿___ï¿_ï¿_ï¿____ï¿__1ï¿____ï¿___ï¿___ï¿_ï¿__ï¿_ï¿_____ï¿___ï¿___ï¿___ï¿___ï¿___ï¿___ï¿___ï¿_ï¿__ï¿_ï¿__ï¿______ï¿___ï¿___ï¿__ _ï¿_ï¿____ï¿__ï¿__ï¿___Ççï¿____ï¿_ï¿__ï¿______ï¿___ï¿___ï¿____ï¿__ï¿___Óè____ï¿_________ï¿__ï¿__ï¿____ï¿____ï¿___ï¿___ï¿______ï¿___ï¿_ï¿________ï¿___ï¿___ï¿___ï¿___ï¿___ï¿___ï¿___ï¿___ï¿___ï¿__ _ï¿___ï¿_ï¿_2ï¿____ï¿_ï¿_âçèï¿__ï¿__ï¿_ï¿__ï¿_____ï¿__ï¿___ï¿_ï¿_____ï¿__ï¿_ï¿__ï¿_ï¿__ï¿______ï¿___ï¿_ï¿_____ï¿_ï¿__ï¿_ï¿_____ï¿_ï¿__ï¿_ï¿__ï¿___ï¿____ï¿__ï¿___ï¿___ï¿_ï¿__ï¿_ï¿__ï¿_ï¿__ï¿____ï¿_ï¿__ï¿__ï¿___ï¿___ï¿_ï¿__ï¿___ï¿___ï¿___ï¿___ï¿__ _ï¿___ï¿____ï¿__ï¿_ï¿__ï¿___ï¿___ï¿_ï¿________ï¿_ï¿_XBLIG_ï¿________ï¿____ï¿_ï¿__ï¿_ï¿____ï¿__ï¿__ï¿_ï¿__ï¿_ï¿__ï¿_ï¿__ï¿____ï¿________ï¿___ï¿___ï¿______ï¿____ï¿__ï¿______ï¿____ï¿_____ï¿_ï¿__ï¿__ï¿_____ï¿_ï¿__ï¿_____ï¿___ï¿___ï¿___ï¿__,0
